id;order_id;sku;quantity;code_color
327776;144572;5809_1000036_0_U;1;20002607_018
327775;144572;5809_175_0_U;1;20002607_181
327777;144572;5809_40130847_0_U;1;20002607_004
327799;144572;937_1000024_0_U;1;20000440_012
327800;144573;70975984_1000088_0_P;1;15560018_044
327801;144574;336_40130843_0_42;1;14590177_002
327802;144575;2939_31_0_40;1;20001321_073
327803;144576;5829_1000046_0_U;1;20002616_023
327804;144577;4055_1000054_0_U;1;20001798_027
327805;144578;3443_1000016_0_U;1;20001542_008
327806;144579;70977032_1000034_0_P;1;14910007_017
327807;144580;2953_40130843_0_G;1;20001328_002
327811;144581;2511_87_0_G;1;20001140_537
327810;144581;2543_87_0_M;1;20001158_537
327812;144581;2775_1000094_0_G;1;20001236_047
327809;144581;4145_259_0_M;1;20001844_594
327808;144581;4169_261_0_M;1;20001856_595
327817;144582;2691_1000018_0_U;1;20001227_009
327819;144582;4087_263_0_M;1;20001814_596
327813;144582;4087_265_0_P;1;20001814_597
327814;144582;4097_263_0_PP;1;20001819_596
327816;144582;4265_1000018_0_U;1;20001902_009
327818;144582;4273_1000018_0_U;1;20001909_009
327815;144582;4785_1000102_0_U;1;20002141_051
327820;144583;4465_1000032_0_M;1;20002012_016
327821;144584;4143_257_0_M;1;20001843_593
327823;144585;2263_1000020_0_P;1;20001084_010
327822;144585;2263_1000058_0_P;1;20001084_029
327824;144585;70975740_40130847_0_P;1;16420001_004
327825;144586;4145_259_0_M;1;20001844_594
327826;144587;4037_257_0_36;1;20001790_593
327828;144588;2603_1000054_0_U;1;20001188_027
327829;144588;4377_1000054_0_U;1;20001964_027
327827;144588;5037_1000054_0_U;1;20002270_027
327830;144589;4439_1000032_0_M;1;20001999_016
327833;144590;2233_40130843_0_M;1;20001077_002
327831;144590;2269_1000024_0_42;1;20001085_012
327832;144590;2323_1000030_0_G;1;20001113_015
327835;144590;2603_1000032_0_U;1;20001188_016
327836;144590;3167_1000054_0_U;1;20001434_027
327834;144590;70975812_1000096_0_M;1;15250017_048
327837;144591;4145_259_0_M;1;20001844_594
327838;144592;3623_1000020_0_G;1;20001602_010
327843;144594;2807_1000058_0_GG;1;20001255_029
327844;144595;4409_279_0_40;2;20001984_602
327845;144596;4159_1000058_0_M;2;20001851_029
327847;144597;2203_1000058_0_38;1;20001061_029
327846;144597;2203_40130843_0_38;1;20001061_002
327848;144598;2205_65_0_42;1;20001062_530
327850;144598;4093_40130843_0_M;1;20001817_002
327852;144598;4143_263_0_M;1;20001843_596
327849;144598;5913_1000064_0_U;1;20002657_032
327851;144598;70976006_1000018_0_U;1;14880103_009
327857;144599;2929_1000022_0_40;1;20001316_011
327854;144599;2937_209_0_40;1;20001320_584
327856;144599;2941_1000084_0_M;1;20001319_042
327855;144599;4005_1000026_0_G;1;20001779_013
327853;144599;4173_265_0_M;1;20001858_597
327866;144602;4465_1000044_0_M;1;20002012_022
327867;144603;4129_261_0_G;1;20001836_595
327868;144603;70975358_40130843_0_42;1;10160005_002
327869;144604;4129_259_0_P;1;20001836_594
327872;144604;4385_40130843_0_38;1;20001972_002
327871;144604;4453_1000036_0_P;1;20002006_018
327870;144604;695_40130843_0_P;1;20000313_002
327874;144606;2843_40130843_0_G;1;20001273_002
327876;144607;2513_111_0_M;1;20001141_549
327875;144607;2559_111_0_M;1;20001166_549
327877;144608;5401_173_0_U;1;20002430_179
327878;144609;2221_1000010_0_42;1;20001070_005
327879;144610;4407_1000024_0_36;1;20001983_012
327880;144611;4147_1000096_0_P;2;20001845_048
327884;144612;2497_40130843_0_G;1;20001131_002
327882;144612;2521_115_0_G;1;20001145_551
327883;144612;2531_95_0_G;1;20001152_541
327881;144612;2545_115_0_G;1;20001159_551
327885;144613;4047_1000054_0_U;1;20001794_027
327891;144616;4407_1000024_0_42;1;20001983_012
327900;144619;2777_145_0_PP;1;20001237_561
327902;144619;2809_1000084_0_PP;1;20001256_042
327901;144619;3765_211_0_PP;1;20001684_585
327906;144620;2511_40130843_0_P;1;20001140_002
327904;144620;2531_40130847_0_P;1;20001152_004
327903;144620;2531_87_0_P;1;20001152_537
327905;144620;2543_119_0_M;1;20001158_553
327907;144621;2263_40130847_0_P;3;20001084_004
327908;144622;2531_40130843_0_M;1;20001152_002
327909;144622;70975990_271_0_PP;1;15560017_598
327911;144623;4161_257_0_PP;1;20001852_593
327910;144623;70976960_1000030_0_P;1;15710005_015
327913;144624;2845_40130843_0_G;1;20001274_002
327912;144624;3645_1000044_0_M;1;20001620_022
327915;144624;4443_1000036_0_42;1;20002001_018
327914;144624;70975384_1000012_0_42;1;15600025_006
327916;144625;4081_265_0_U;1;20001811_597
327917;144626;2521_99_0_P;1;20001145_543
327918;144627;2569_111_0_M;1;20001172_549
327919;144628;3267_1000102_0_U;1;20001471_051
327921;144628;3359_1000102_0_U;1;20001503_051
327920;144628;4911_40130845_0_U;1;20002194_003
327922;144629;2783_7_0_P;1;20001243_069
327923;144629;4145_259_0_P;1;20001844_594
327925;144630;2519_101_0_P;1;20001144_544
327931;144630;2559_101_0_P;1;20001166_544
327929;144630;2611_1000018_0_U;1;20001192_009
327934;144630;2783_1000036_0_PP;1;20001243_018
327933;144630;3357_40130843_0_U;1;20001502_002
327930;144630;4239_1000018_0_U;1;20001888_009
327936;144630;4241_1000018_0_U;1;20001889_009
327932;144630;4255_40130845_0_U;1;20001896_003
327924;144630;4513_1000034_0_U;1;20002033_017
327928;144630;70976110_40130845_0_U;1;14880124_003
327935;144630;70976146_1000018_0_U;1;14880121_009
327927;144630;70976240_1000018_0_U;1;16340004_009
327926;144630;745_1000072_0_P;1;20000337_036
327942;144631;1035_1000012_0_U;1;20000492_006
327940;144631;2557_40130847_0_G;1;20001165_004
327939;144631;3759_31_0_P;1;20001681_073
327941;144631;4173_265_0_P;1;20001858_597
327937;144631;4411_1000032_0_38;1;20001985_016
327938;144631;4965_40130843_0_U;1;20002230_002
327943;144631;70976250_1000012_0_U;1;14680033_006
327945;144632;2123_71_0_G;1;20001016_533
327946;144632;283_1000010_0_G;1;10000168_005
327944;144632;4097_255_0_G;1;20001819_592
327949;144633;2523_40130843_0_G;1;20001146_002
327950;144633;3765_207_0_M;1;20001684_583
327948;144633;4131_1000094_0_M;1;20001837_047
327947;144633;70975444_40130847_0_42;1;15520004_004
327952;144634;2523_40130843_0_G;1;20001146_002
327953;144634;2529_125_0_G;1;20001151_556
327954;144634;2559_125_0_G;1;20001166_556
327951;144634;2585_1000058_0_G;1;20001179_029
327955;144635;3251_1000080_0_U;1;20001463_040
327956;144635;3261_1000036_0_U;1;20001468_018
327959;144635;3295_1000018_0_U;1;20001485_009
327958;144635;4451_1000030_0_P;1;20002005_015
327957;144635;5089_1000116_0_U;1;20002290_058
327960;144636;2167_40130843_0_P;1;20001040_002
327961;144637;4173_259_0_M;1;20001858_594
327963;144638;3741_217_0_PP;1;20001672_588
327962;144638;3741_219_0_PP;1;20001672_589
327964;144639;2179_1000032_0_38;1;20001049_016
327966;144640;3427_1000030_0_U;1;20001534_015
327965;144640;5809_175_0_U;1;20002607_181
327967;144641;2497_40130843_0_G;1;20001131_002
327968;144641;2497_87_0_G;1;20001131_537
327969;144641;2531_87_0_G;1;20001152_537
327971;144642;4431_1000058_0_G;1;20001995_029
327970;144642;657_1000024_0_42;1;20000291_012
327972;144643;2845_1000020_0_P;1;20001274_010
327973;144644;4083_83_0_36;1;20001812_123
327978;144646;1981_1000116_0_U;1;20000957_058
327979;144647;4055_1000054_0_U;1;20001798_027
327980;144648;2823_153_0_P;1;20001264_565
327981;144649;70976478_1000018_0_U;1;13770136_009
327982;144650;2837_153_0_42;1;20001266_565
327984;144651;1157_1000016_0_U;1;20000559_008
327983;144651;4081_261_0_U;1;20001811_595
327985;144651;4143_257_0_G;1;20001843_593
327995;144654;1183_1000086_0_44;1;20000567_043
327994;144654;3961_137_0_U;1;20001774_557
328000;144656;2497_40130847_0_G;1;20001131_004
328002;144656;3081_1000012_0_U;1;20001392_006
328001;144656;4219_1000116_0_U;1;20001877_058
328003;144656;4369_1000054_0_U;1;20001960_027
328005;144657;4087_259_0_PP;1;20001814_594
328004;144657;70976026_1000018_0_U;1;15390039_009
328006;144658;3649_1000024_0_M;1;20001622_012
328007;144658;3761_1000070_0_M;1;20001682_035
328010;144659;4425_233_0_M;1;20001992_063
328009;144659;4467_1000030_0_M;1;20002013_015
328008;144659;70976822_1000058_0_P;1;15710013_029
328013;144660;1463_1000016_0_U;1;20000706_008
328012;144660;4145_257_0_M;1;20001844_593
328011;144660;70977034_40130843_0_40;1;15560001_002
328019;144661;2953_283_0_PP;1;20001328_080
328017;144661;4019_261_0_P;1;20001780_595
328016;144661;4087_259_0_PP;1;20001814_594
328015;144661;4097_263_0_PP;1;20001819_596
328018;144661;4423_277_0_PP;1;20001991_601
328014;144661;685_40130843_0_PP;1;20000307_002
328020;144662;2521_1000088_0_M;1;20001145_044
328021;144662;2543_40130847_0_M;1;20001158_004
328022;144662;3713_1000044_0_M;1;20001657_022
328023;144662;5015_1000028_0_U;1;20002259_014
328024;144662;5773_173_0_U;1;20002592_179
328025;144663;2783_1000036_0_M;1;20001243_018
328027;144664;3643_207_0_M;1;20001619_583
328028;144664;4173_259_0_M;1;20001858_594
328026;144664;4191_1000032_0_M;1;20001869_016
328030;144665;4023_261_0_P;1;20001782_595
328029;144665;4145_257_0_P;1;20001844_593
328031;144666;5463_1000094_0_U;1;20002456_047
328033;144667;4431_279_0_GG;1;20001995_602
328032;144667;4461_283_0_GG;1;20002010_080
328034;144668;2807_1000058_0_M;1;20001255_029
328036;144669;2521_105_0_M;1;20001145_546
328035;144669;2543_105_0_M;1;20001158_546
328037;144670;2889_1000058_0_G;1;20001296_029
328040;144671;2123_63_0_GG;1;20001016_529
328041;144671;3407_1000016_0_U;1;20001524_008
328039;144671;4087_257_0_GG;1;20001814_593
328038;144671;417_1000094_0_44;1;10000233_047
328042;144671;5035_1000018_0_U;1;20002269_009
328043;144672;70975724_1000058_0_38;1;16040003_029
328044;144673;4221_1000054_0_U;1;20001878_027
328048;144675;2585_1000030_0_G;1;20001179_015
328047;144675;2585_1000058_0_G;1;20001179_029
328049;144676;1863_1000018_0_U;1;20000896_009
328050;144677;2511_1000032_0_G;1;20001140_016
328051;144678;5035_1000018_0_U;1;20002269_009
328052;144679;70975504_1000022_0_40;1;15540003_011
328054;144680;2897_1000012_0_G;1;20001300_006
328053;144680;3643_211_0_G;1;20001619_585
328055;144680;4129_255_0_G;1;20001836_592
328056;144681;4143_257_0_P;1;20001843_593
328057;144682;4225_40130843_0_U;1;20001880_002
328058;144682;4811_1000016_0_U;1;20002154_008
328059;144683;4951_40130843_0_U;1;20002221_002
328061;144684;3713_177_0_G;1;20001657_183
328060;144684;4089_255_0_PP;1;20001815_592
328062;144685;2513_95_0_P;1;20001141_541
328063;144685;2531_95_0_P;1;20001152_541
328064;144686;70975406_40130843_0_40;1;14590192_002
328067;144687;2521_1000030_0_P;1;20001145_015
328065;144687;4019_261_0_PP;1;20001780_595
328066;144687;4119_261_0_38;1;20001831_595
328068;144688;2513_119_0_P;1;20001141_553
328069;144688;2543_119_0_P;1;20001158_553
328070;144689;5091_1000116_0_U;1;20002291_058
328071;144690;1949_40130843_0_U;1;20000942_002
328072;144691;70975606_1000028_0_40;1;15310010_014
328073;144692;2201_1000020_0_42;1;20001060_010
328076;144692;2575_109_0_M;1;20001175_548
328074;144692;4087_261_0_M;1;20001814_595
328075;144692;4119_261_0_40;1;20001831_595
328077;144692;4993_1000038_0_U;1;20002247_019
328081;144693;2813_149_0_G;1;20001257_563
328080;144693;3761_1000032_0_G;1;20001682_016
328079;144693;4029_257_0_40;1;20001786_593
328078;144693;4143_257_0_G;1;20001843_593
328082;144694;70975258_40130843_0_G;1;10150043_002
328083;144695;4439_1000024_0_M;2;20001999_012
328084;144695;70976012_1000024_0_U;1;14880109_012
328087;144697;70976212_1000018_0_U;1;16200010_009
328089;144698;2871_143_0_GG;1;20001283_560
328088;144698;4087_265_0_P;1;20001814_597
328091;144699;5861_1000058_0_U;1;20002626_029
328090;144699;5913_1000064_0_U;1;20002657_032
328093;144700;4129_255_0_PP;1;20001836_592
328092;144700;4453_1000036_0_P;1;20002006_018
328094;144701;2219_1000058_0_38;1;20001069_029
328121;144705;4149_255_0_GG;1;20001846_592
328122;144705;4393_271_0_GG;1;20001976_598
328123;144706;2783_7_0_P;1;20001243_069
328126;144707;3643_207_0_GG;1;20001619_583
328125;144707;3689_211_0_GG;1;20001641_585
328124;144707;4023_261_0_G;1;20001782_595
328127;144708;2521_105_0_M;1;20001145_546
328128;144708;2535_105_0_M;1;20001154_546
328131;144709;2183_1000020_0_42;1;20001051_010
328132;144709;4299_1000026_0_U;1;20001926_013
328130;144709;70975580_1000024_0_38/40;1;15710003_012
328129;144709;70975784_40130843_0_P;1;10160034_002
328135;144710;3171_1000012_0_U;1;20001436_006
328134;144710;4087_259_0_P;1;20001814_594
328133;144710;4087_265_0_P;1;20001814_597
328137;144711;2253_1000032_0_M;1;20001080_016
328139;144711;2269_40130843_0_42;1;20001085_002
328138;144711;2317_1000058_0_G;1;20001111_029
328136;144711;2613_1000024_0_G;1;20001194_012
328144;144712;1003_1000038_0_GG;1;20000474_019
328152;144712;2203_1000058_0_42;1;20001061_029
328140;144712;2219_40130843_0_44;1;20001069_002
328148;144712;2271_65_0_42;1;20001087_530
328151;144712;2283_75_0_42;1;20001092_535
328149;144712;2317_1000024_0_G;1;20001111_012
328150;144712;2317_1000058_0_G;1;20001111_029
328154;144712;2603_1000032_0_U;1;20001188_016
328153;144712;3055_1000058_0_U;1;20001369_029
328141;144712;3819_1000094_0_44;1;20001712_047
328142;144712;3819_233_0_44;1;20001712_063
328146;144712;4079_1000058_0_42;1;20001810_029
328147;144712;4399_275_0_44;1;20001979_600
328143;144712;707_1000074_0_40;1;20000320_037
328145;144712;959_1000012_0_44;1;20000453_006
328155;144713;4087_257_0_P;1;20001814_593
328156;144714;5035_1000018_0_U;1;20002269_009
328157;144715;2937_211_0_38;1;20001320_585
328159;144716;2287_1000030_0_42;1;20001094_015
328160;144716;4693_1000080_0_U;1;20002100_040
328158;144716;667_40130843_0_G;1;20000296_002
328161;144717;2559_103_0_M;1;20001166_545
328162;144718;2139_1000058_0_P;1;20001024_029
328164;144718;4019_261_0_P;1;20001780_595
328163;144718;4119_261_0_38;1;20001831_595
328165;144719;4951_40130843_0_U;1;20002221_002
328168;144720;2513_119_0_G;1;20001141_553
328167;144720;2521_121_0_G;1;20001145_554
328169;144720;2543_119_0_G;1;20001158_553
328166;144720;2543_121_0_G;1;20001158_554
328170;144721;2521_103_0_M;1;20001145_545
328171;144721;2559_103_0_P;1;20001166_545
328172;144721;2813_213_0_M;1;20001257_586
328173;144721;4411_1000028_0_38;1;20001985_014
328174;144722;253_1000012_0_38;1;10000157_006
328178;144722;2869_143_0_G;1;20001286_560
328177;144722;2887_161_0_M;1;20001294_153
328176;144722;4021_1000058_0_G;1;20001781_029
328179;144722;4585_40130845_0_U;1;20002046_003
328180;144722;4643_221_0_U;1;20002071_216
328175;144722;70975726_1000012_0_P;1;15310003_006
328184;144723;2137_1000058_0_38;1;20001023_029
328183;144723;253_1000012_0_38;1;10000157_006
328182;144723;328_1000022_0_38;1;14590188_011
328181;144723;70976794_40130847_0_38;1;15710025_004
328185;144724;4385_40130843_0_42;1;20001972_002
328188;144725;2845_1000036_0_G;1;20001274_018
328186;144725;70975326_40130847_0_42;1;15310022_004
328187;144725;70975348_1000024_0_42;1;10160012_012
328189;144726;4131_1000058_0_G;1;20001837_029
328190;144726;4131_40130843_0_G;1;20001837_002
328191;144727;2923_1000108_0_36;1;20001312_054
328193;144728;4129_261_0_PP;1;20001836_595
328192;144728;4425_233_0_P;1;20001992_063
328194;144728;4631_1000018_0_U;1;20002065_009
328199;144729;1361_1000018_0_U;1;20000639_009
328198;144729;4285_40130845_0_U;1;20001916_003
328197;144729;4787_1000018_0_U;1;20002142_009
328196;144729;4925_40130843_0_U;1;20002201_002
328195;144729;5409_1000058_0_U;1;20002434_029
328201;144730;3769_1000032_0_44;1;20001686_016
328200;144730;4087_259_0_G;1;20001814_594
328203;144731;4087_265_0_M;1;20001814_597
328202;144731;4121_40130843_0_42;1;20001832_002
328205;144732;2211_40130843_0_42;1;20001065_002
328204;144732;2303_1000058_0_42;1;20001102_029
328206;144733;70976742_1000070_0_U;1;16170004_035
328207;144734;2049_1000018_0_U;1;20000994_009
328208;144734;70976106_1000018_0_U;1;14880133_009
328209;144734;70976128_40130845_0_U;1;14880105_003
328213;144736;3653_215_0_38;1;20001624_587
328214;144736;3653_219_0_38;1;20001624_589
328215;144736;4119_259_0_38;1;20001831_594
328217;144737;4087_259_0_P;1;20001814_594
328216;144737;4091_1000026_0_P;1;20001816_013
328218;144737;4317_1000026_0_U;1;20001935_013
328219;144738;70975306_1000030_0_G;1;15590012_015
328223;144739;2157_1000096_0_44;1;20001035_048
328222;144739;2871_143_0_GG;1;20001283_560
328220;144739;2879_137_0_GG;1;20001291_557
328221;144739;3713_1000020_0_GG;1;20001657_010
328224;144740;3713_1000020_0_G;1;20001657_010
328225;144740;3713_177_0_G;1;20001657_183
328226;144741;70975806_40130843_0_42;1;15600038_002
328227;144742;4047_1000054_0_U;1;20001794_027
328229;144743;3713_1000044_0_GG;1;20001657_022
328228;144743;939_40130843_0_U;1;20000441_002
328230;144744;1945_1000116_0_U;1;20000940_058
328232;144745;2303_1000096_0_42;1;20001102_048
328231;144745;2837_153_0_42;1;20001266_565
328233;144746;2193_1000032_0_G;1;20001056_016
328234;144746;2779_161_0_G;1;20001241_153
328235;144747;259_1000012_0_38;1;10000160_006
328236;144747;70975940_40130843_0_38;1;15560016_002
328238;144748;4783_1000102_0_U;1;20002140_051
328237;144748;5411_1000018_0_U;1;20002435_009
328239;144749;363_1000106_0_40;1;10000206_053
328243;144751;2007_40130843_0_U;1;20000971_002
328242;144751;2601_1000024_0_U;1;20001187_012
328241;144751;4369_1000054_0_U;1;20001960_027
328246;144752;2847_1000078_0_40;1;20001272_039
328244;144752;3665_1000096_0_40;1;20001630_048
328245;144752;4087_265_0_P;1;20001814_597
328247;144753;2799_1000016_0_42;1;20001249_008
328250;144753;2845_40130843_0_G;1;20001274_002
328249;144753;3627_40130843_0_G;1;20001609_002
328251;144753;3631_1000096_0_G;1;20001612_048
328248;144753;4925_40130843_0_U;1;20002201_002
328253;144754;5405_1000032_0_U;1;20002432_016
328252;144754;70975784_40130843_0_P;1;10160034_002
328257;144755;1991_40130843_0_U;1;20000962_002
328255;144755;3661_1000024_0_38;1;20001628_012
328254;144755;3677_1000024_0_38;1;20001635_012
328256;144755;4097_265_0_P;1;20001819_597
328258;144756;4047_1000054_0_U;1;20001794_027
328259;144757;2497_87_0_M;1;20001131_537
328260;144757;2531_87_0_M;1;20001152_537
328263;144758;259_1000012_0_38;1;10000160_006
328261;144758;70975632_1000044_0_40;1;16070003_022
328262;144758;70975940_40130843_0_38;1;15560016_002
328264;144759;4081_261_0_U;1;20001811_595
328265;144760;4143_257_0_G;1;20001843_593
328271;144761;2515_101_0_G;1;20001142_544
328269;144761;2515_103_0_G;1;20001142_545
328270;144761;2515_40130843_0_G;1;20001142_002
328267;144761;2545_127_0_G;1;20001159_147
328266;144761;2545_129_0_G;1;20001159_680
328268;144761;3927_40130847_0_G;1;20001755_004
328272;144762;4397_1000024_0_M;1;20001978_012
328276;144763;2521_105_0_M;1;20001145_546
328275;144763;2543_40130847_0_P;1;20001158_004
328274;144763;4129_255_0_P;1;20001836_592
328273;144763;4145_261_0_P;1;20001844_595
328277;144764;4277_1000018_0_U;1;20001912_009
328278;144764;4315_1000030_0_U;1;20001934_015
328279;144765;4165_1000036_0_G;1;20001854_018
328280;144765;5945_1000018_0_U;1;20002676_009
328281;144766;695_1000032_0_G;1;20000313_016
328285;144767;3641_219_0_M;1;20001618_589
328282;144767;4089_265_0_P;1;20001815_597
328284;144767;4233_1000102_0_U;2;20001885_051
328283;144767;5937_1000102_0_U;1;20002672_051
328286;144768;4385_40130843_0_38;1;20001972_002
328287;144769;2813_207_0_M;1;20001257_583
328288;144769;3777_233_0_GG;1;20001690_063
328290;144770;2513_111_0_M;1;20001141_549
328292;144770;2523_40130843_0_M;1;20001146_002
328289;144770;2545_129_0_M;1;20001159_680
328291;144770;2559_111_0_G;1;20001166_549
328294;144771;2931_135_0_42;1;20001317_152
328293;144771;3769_40130843_0_44;1;20001686_002
