id;user_id;date;subtotal;discount;total;status;payment_type;shipping_cost;shipping_service;address_city;address_state;utm_source_medium;device_type
144492;16430344;01/02/2016 13:44;139.9;0;156.21;DELIVERED;BOLETO;16.31;Correios PAC;Morrinhos;GO;google / organic;MobileWeb
144493;73043;01/02/2016 13:47;174.6;0;190.42;DELIVERED;CREDIT CARD;15.82;Correios eSedex;Juiz de Fora;MG;email / newsletter;MobileWeb
144494;16429156;01/02/2016 13:48;104.9;0;114.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Nova Lima;MG;email / newsletter;MobileWeb
144495;155712;01/02/2016 13:49;104.9;0;114.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Florianópolis;SC;criteo / fbx;MobileWeb
144496;16430349;01/02/2016 13:51;79.7;0;88.82;DELIVERED;CREDIT CARD;9.12;Correios eSedex;São João de Meriti;RJ;google / organic;MobileWeb
144498;81864;01/02/2016 13:55;119.9;0;134.62;CANCELLED;BOLETO;14.72;Correios PAC;Cachoeiro de Itapemirim;ES;20510 / fbx;MobileWeb
144499;16394384;01/02/2016 13:59;209.7;0;209.7;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;criteo / web;MobileWeb
144500;16430356;01/02/2016 13:59;79.9;0;79.9;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144503;16430362;01/02/2016 14:02;244.6;0;244.6;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144508;16429172;01/02/2016 14:05;79.9;0;89.95;CANCELLED;BOLETO;10.05;Correios PAC;Piraju;SP;criteo / fbx;MobileWeb
144509;16430360;01/02/2016 14:09;99.9;0;109.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;google / organic;MobileWeb
144510;16425655;01/02/2016 14:10;79.8;0;88.92;DELIVERED;BOLETO;9.12;Correios eSedex;São Gonçalo;RJ;email / newsletter;MobileWeb
144511;16424643;01/02/2016 14:11;109.9;0;109.9;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144512;16381734;01/02/2016 14:11;439.6;0;439.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;wondershare.com.br / referral;MobileWeb
144513;16353250;01/02/2016 14:12;89.9;0;89.9;DELIVERED;BOLETO;9.12;Correios eSedex;Vespasiano;MG;criteo / web;MobileWeb
144514;16430367;01/02/2016 14:12;104.9;0;104.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
144515;16413335;01/02/2016 14:13;49.9;0;59.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Nova Iguaçu;RJ;google / organic;iOS
144516;104084;01/02/2016 14:14;134.8;0;143.92;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
144517;16430358;01/02/2016 14:18;139.9;0;149.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;iloveecommerce / cpc;MobileWeb
144518;16430351;01/02/2016 14:19;159.8;0;170.57;CANCELLED;BOLETO;10.77;Correios PAC;Jundiaí;SP;modait / cpc;MobileWeb
144519;325956;01/02/2016 14:21;134.7;0;143.82;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
144520;16430371;01/02/2016 14:25;99.8;0;108.92;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Nova Lima;MG;criteo / web;MobileWeb
144521;16384019;01/02/2016 14:25;109.8;0;119.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;stealthelook.com.br / referral;MobileWeb
144522;13586076;01/02/2016 14:25;94.9;0;103.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Jacareí;SP;criteo / web;MobileWeb
144523;16430372;01/02/2016 14:28;79.9;0;94.26;DELIVERED;BOLETO;14.36;Correios PAC;Brasília;DF;google / cpc;MobileWeb
144525;16424291;01/02/2016 14:40;164.6;0;173.72;DELIVERED;BOLETO;9.12;Correios eSedex;Belo Horizonte;MG;google / cpc;MobileWeb
144527;16405704;01/02/2016 14:44;339.8;30;309.8;DELIVERED;CREDIT CARD;14.27;Correios PAC;Paty do Alferes;RJ;email / abandoned-cart;MobileWeb
144528;16344849;01/02/2016 14:45;254.7;0;254.7;DELIVERED;CREDIT CARD;14.27;Correios PAC;Uberaba;MG;email / newsletter;iOS
144529;284986;01/02/2016 14:47;184.8;0;184.8;DELIVERED;CREDIT CARD;7.01;Carriers;Campinas;SP;criteo / fbx;MobileWeb
144530;16430359;01/02/2016 14:48;194.6;0;194.6;DELIVERED;CREDIT CARD;14.72;Correios PAC;Pelotas;RS;facebook / cpc;MobileWeb
144531;16370743;01/02/2016 14:53;189.8;0;189.8;DELIVERED;CREDIT CARD;13.86;Correios PAC;Belo Horizonte;MG;20510 / fbx;MobileWeb
144532;16430374;01/02/2016 14:56;209.8;30;179.8;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;google / cpc;MobileWeb
144533;16389528;01/02/2016 14:56;194.7;0;194.7;CANCELLED;BOLETO;10.77;Correios PAC;Campinas;SP;facebook / cpc;MobileWeb
144534;16355587;01/02/2016 14:57;119.9;0;126.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / abandoned-cart;MobileWeb
144535;16378516;01/02/2016 14:59;44.9;0;44.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144536;16389388;01/02/2016 15:03;104.9;0;104.9;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
144537;16402041;01/02/2016 15:06;189.8;0;189.8;DELIVERED;CREDIT CARD;15.77;Correios PAC;Caxias do Sul;RS;email / newsletter;MobileWeb
144538;16384006;01/02/2016 15:11;144.8;0;155.57;DELIVERED;CREDIT CARD;10.77;Correios PAC;Monte Alto;SP;google / cpc;MobileWeb
144539;4211;01/02/2016 15:14;184.6;0;184.6;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Jacareí;SP;email / abandoned-cart;MobileWeb
144540;16430386;01/02/2016 15:16;264.8;0;264.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144541;16430383;01/02/2016 15:19;179.8;0;179.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;iloveecommerce / cpc;MobileWeb
144542;16430392;01/02/2016 15:26;129.9;0;136.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
144543;16430385;01/02/2016 15:28;54.9;0;73.98;DELIVERED;BOLETO;19.08;Correios PAC;Barra do Rocha;BA;zebratrash.com / referral;MobileWeb
144545;390282;01/02/2016 15:34;99.8;0;105.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
144546;16430395;01/02/2016 15:34;39.9;0;46.57;DELIVERED;BOLETO;6.67;Carriers;Santo André;SP;google / organic;MobileWeb
144547;16422139;01/02/2016 15:37;773.9;0;773.9;DELIVERED;CREDIT CARD;11.86;Correios PAC;Bauru;SP;google / cpc;MobileWeb
144549;16428273;01/02/2016 15:39;339.7;0;339.7;CANCELLED;BOLETO;14.9;Loggi Super Express;São Paulo;SP;(direct) / (none);MobileWeb
144550;8050480;01/02/2016 15:40;154.6;0;160.76;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
144551;15844124;01/02/2016 15:42;79.9;0;94.6;DELIVERED;CREDITS;14.7;Correios eSedex;Brasília;DF;email / newsletter;MobileWeb
144552;16429069;01/02/2016 15:42;184.8;0;184.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);iOS
144553;16374865;01/02/2016 15:45;154.8;0;164.85;CANCELLED;BOLETO;10.05;Correios PAC;Registro;SP;google / organic;MobileWeb
144554;9511511;01/02/2016 15:53;104.9;0;104.9;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;20510 / web;MobileWeb
144555;16387387;01/02/2016 15:58;244.7;0;244.7;DELIVERED;BOLETO;15.39;Correios PAC;Brasília;DF;criteo / web;MobileWeb
144556;16381756;01/02/2016 15:59;104.9;0;104.9;DELIVERED;CREDITS;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
144557;16430250;01/02/2016 16:01;139.8;0;148.92;CANCELLED;BOLETO;9.12;Correios eSedex;Nova Iguaçu;RJ;google / cpc;MobileWeb
144558;16430406;01/02/2016 16:03;89.9;0;89.9;DELIVERED;DEBIT CARD;13.32;Correios PAC;Alfenas;MG;google / organic;MobileWeb
144559;16430407;01/02/2016 16:06;139.8;0;146.47;DELIVERED;BOLETO;6.67;Carriers;Santo André;SP;google / organic;MobileWeb
144560;233897;01/02/2016 16:14;234.3;0;234.3;CANCELLED;BOLETO;10.77;Correios PAC;ARARAQUARA;SP;criteo / web;MobileWeb
144561;16358856;01/02/2016 16:15;49.9;0;56.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;20510 / web;MobileWeb
144562;11579122;01/02/2016 16:15;34.9;0;34.9;DELIVERED;BOLETO;14.36;Correios PAC;Brasília;DF;email / newsletter;MobileWeb
144563;16416308;01/02/2016 16:15;359.7;0;359.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144564;16430403;01/02/2016 16:16;49.9;0;49.9;DELIVERED;CREDITS;6.16;Carriers;São Paulo;SP;(direct) / (none);MobileWeb
144565;16386320;01/02/2016 16:19;189.7;0;189.7;DELIVERED;CREDIT CARD;7.01;Carriers;Campinas;SP;email / abandoned-cart;MobileWeb
144566;16422883;01/02/2016 16:21;84.8;0;93.38;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Piracicaba;SP;email / newsletter;iOS
144567;3775865;01/02/2016 16:25;334.7;0;334.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Rio de Janeiro;RJ;google / organic;MobileWeb
144568;75818;01/02/2016 16:27;264.6;0;264.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
144569;278130;01/02/2016 16:27;214.8;0;214.8;DELIVERED;CREDIT CARD;14.36;Correios PAC;Porto Alegre;RS;facebook / cpc;MobileWeb
144570;16430414;01/02/2016 16:28;104.9;0;104.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144571;16430404;01/02/2016 16:32;149.9;0;159.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;zanox / deeplink;MobileWeb
144572;6614344;01/02/2016 16:32;1202.4;0;1202.4;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
144573;254168;01/02/2016 16:33;129.9;0;136.91;DELIVERED;CREDIT CARD;7.01;Carriers;Campinas;SP;facebook / cpc;MobileWeb
144574;16430416;01/02/2016 16:33;149.9;0;159.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Colombo;PR;criteo / web;MobileWeb
144575;16430415;01/02/2016 16:34;54.9;0;54.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
144576;16368678;01/02/2016 16:37;189.9;0;203.78;DELIVERED;CREDIT CARD;13.88;Correios eSedex;Franca;SP;google / organic;MobileWeb
144577;16430423;01/02/2016 16:41;169.9;0;177.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Osasco;SP;muccashop / web;MobileWeb
144578;16430419;01/02/2016 16:42;99.9;0;109.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belford Roxo;RJ;stealthelook.com.br / referral;MobileWeb
144579;287870;01/02/2016 16:43;54.9;0;63.48;DELIVERED;BOLETO;8.58;Correios eSedex;Marília;SP;facebook / cpc;MobileWeb
144580;16430425;01/02/2016 16:46;139.9;0;149.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Florianópolis;SC;google / cpc;iOS
144581;16360264;01/02/2016 16:47;404.5;0;404.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / abandoned-cart;MobileWeb
144582;287466;01/02/2016 16:53;359.3;53.9;305.4;DELIVERED;CREDIT CARD;20.04;Correios PAC;Cuiabá;MT;iloveecommerce / cpc;MobileWeb
144583;221405;01/02/2016 16:55;159.9;0;173.22;DELIVERED;BOLETO;13.32;Correios PAC;Gaspar;SC;google / organic;MobileWeb
144584;16411776;01/02/2016 16:59;89.9;0;99.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;facebook / cpc;iOS
144585;105316;01/02/2016 16:59;289.7;0;289.7;CANCELLED;BOLETO;23.93;Correios PAC;Recife;PE;20510 / web;MobileWeb
144586;16382502;01/02/2016 17:00;114.9;0;129.26;CANCELLED;BOLETO;14.36;Correios PAC;Brasília;DF;criteo / web;MobileWeb
144587;16430429;01/02/2016 17:00;109.9;0;119.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;facebook / cpc;MobileWeb
144588;16351669;01/02/2016 17:01;249.7;0;249.7;CANCELLED;BOLETO;10.77;Correios PAC;Piracicaba;SP;google / cpc;iOS
144589;16427634;01/02/2016 17:02;179.9;0;179.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144590;16429449;01/02/2016 17:02;509.4;0;509.4;DELIVERED;BOLETO;20.04;Correios PAC;Aracaju;SE;bing / organic;MobileWeb
144591;16382502;01/02/2016 17:03;114.9;0;129.26;DELIVERED;BOLETO;14.36;Correios PAC;Brasília;DF;criteo / web;MobileWeb
144592;3756;01/02/2016 17:05;94.9;0;109.6;CANCELLED;BOLETO;14.7;Correios eSedex;Vila Velha - Ed. Nelson Pretti;ES;google / organic;MobileWeb
144594;16382397;01/02/2016 17:13;79.9;0;86.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;criteo / web;MobileWeb
144595;16430432;01/02/2016 17:13;299.8;0;299.8;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;app.asana.com / referral;MobileWeb
144596;16430432;01/02/2016 17:17;379.8;0;379.8;CANCELLED;BOLETO;9.9;Loggi Express;Rio de Janeiro;RJ;app.asana.com / referral;MobileWeb
144597;16371318;01/02/2016 17:19;209.8;0;209.8;DELIVERED;CREDIT CARD;13.86;Correios PAC;Belo Horizonte;MG;20510 / fbx;MobileWeb
144598;299735;01/02/2016 17:22;329.5;0;329.5;DELIVERED;BOLETO;9.01;Correios eSedex;São Paulo;SP;email / newsletter;MobileWeb
144599;16427087;01/02/2016 17:23;449.5;0;449.5;CANCELLED;CREDIT CARD;11.86;Correios PAC;Pouso Alegre;MG;email / newsletter;MobileWeb
144602;252720;01/02/2016 17:25;159.9;0;159.9;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;email / newsletter;iOS
144603;178746;01/02/2016 17:31;174.8;0;184.85;DELIVERED;BOLETO;10.05;Correios PAC;Colina;SP;facebook / cpc;MobileWeb
144604;66303;01/02/2016 17:32;449.6;0;449.6;DELIVERED;CREDIT CARD;10.77;Correios PAC;Itapetininga;SP;google / organic;MobileWeb
144606;16413587;01/02/2016 17:35;189.9;0;189.9;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
144607;16430438;01/02/2016 17:38;79.8;0;87.28;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Santo André;SP;google / cpc;MobileWeb
144608;89656;01/02/2016 17:39;79.9;0;89.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;stealthelook.com.br / referral;MobileWeb
144609;54051;01/02/2016 17:40;144.9;0;153.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Jundiaí;SP;google / organic;MobileWeb
144610;16388212;01/02/2016 17:40;129.9;0;129.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144611;16430432;01/02/2016 17:46;339.8;0;339.8;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;app.asana.com / referral;MobileWeb
144612;16422253;01/02/2016 17:48;194.6;0;194.6;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;email / welcome;iOS
144613;16430441;01/02/2016 17:48;139.9;0;149.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;facebook.com / referral;MobileWeb
144616;16430445;01/02/2016 17:55;129.9;0;129.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
144619;16384085;01/02/2016 17:59;279.7;0;279.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;iOS
144620;140288;01/02/2016 18:00;184.6;30;154.6;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;zanox / deeplink;MobileWeb
144621;16429272;01/02/2016 18:00;314.7;0;314.7;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;app.asana.com / referral;MobileWeb
144622;16387501;01/02/2016 18:24;189.8;0;189.8;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP;google / cpc;MobileWeb
144623;16396009;01/02/2016 18:38;219.8;0;219.8;CANCELLED;BOLETO;13.32;Correios PAC;Ponta Grossa;PR;instagram / organic;iOS
144624;16354548;01/02/2016 18:39;434.6;0;434.6;DELIVERED;CREDIT CARD;15.23;Correios PAC;Nova Iguaçu;RJ;email / newsletter;iOS
144625;16430469;01/02/2016 18:42;99.9;0;109.02;DELIVERED;BOLETO;9.12;Correios eSedex;Santa Luzia;MG;google / organic;MobileWeb
144626;16429959;01/02/2016 18:44;34.9;0;44.02;CANCELLED;BOLETO;9.12;Correios eSedex;rio de janeiro;RJ;email / abandoned-cart;MobileWeb
144627;54258;01/02/2016 18:45;69.9;0;79.02;DELIVERED;BOLETO;9.12;Correios eSedex;Niterói;RJ;20510 / fbx;MobileWeb
144628;16428831;01/02/2016 18:46;74.7;0;74.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;wondershare.com.br / referral;MobileWeb
144629;16387241;01/02/2016 18:47;219.8;0;219.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
144630;178354;01/02/2016 18:49;568.7;0;568.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;zanox / deeplink;MobileWeb
144631;16430470;01/02/2016 18:51;699.3;0;699.3;DELIVERED;CREDIT CARD;16.95;Correios PAC;Porto alegre;RS;facebook / cpc;iOS
144632;158943;01/02/2016 18:58;229.7;0;229.7;DELIVERED;BOLETO;13.32;Correios PAC;Cabo Frio;RJ;google / cpc;MobileWeb
144633;16430473;01/02/2016 18:58;314.6;30;284.6;DELIVERED;BOLETO;10.77;Correios PAC;Amparo;SP;criteo / fbx;MobileWeb
144634;2678904;01/02/2016 19:04;199.6;0;199.6;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Bragança Paulista;SP;email / newsletter;MobileWeb
144635;16430474;01/02/2016 19:04;404.5;0;404.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144636;239559;01/02/2016 19:09;109.9;0;119.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Duque de Caxias;RJ;20510 / fbx;MobileWeb
144637;16407598;01/02/2016 19:13;109.9;0;119.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;google / cpc;MobileWeb
144638;275742;01/02/2016 19:15;209.8;0;209.8;DELIVERED;BOLETO;8.58;Correios eSedex;Votorantim;SP;muccashop / web;MobileWeb
144639;16430477;01/02/2016 19:16;104.9;0;111.57;DELIVERED;CREDIT CARD;6.67;Carriers;Osasco;SP;zanox / deeplink;MobileWeb
144640;290779;01/02/2016 19:16;84.8;0;93.92;DELIVERED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
144641;16430482;01/02/2016 19:17;149.7;0;157.18;DELIVERED;BOLETO;7.48;Correios eSedex;São Paulo;SP;google / cpc;MobileWeb
144642;162134;01/02/2016 19:19;239.8;0;239.8;CANCELLED;BOLETO;20.04;Correios PAC;Cuiabá;MT;google / cpc;MobileWeb
144643;16430485;01/02/2016 19:31;119.9;0;129.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
144644;16421934;01/02/2016 19:34;199.9;0;199.9;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;cas.ny.us.criteo.com / referral;MobileWeb
144646;16430487;01/02/2016 19:37;89.9;0;98.48;CANCELLED;BOLETO;8.58;Correios eSedex;Jundiaí;SP;facebook / cpc;MobileWeb
144647;16430481;01/02/2016 19:41;169.9;0;179.95;DELIVERED;CREDIT CARD;10.05;Correios PAC;Ibiraibirarema;SP;stealthelook.com.br / referral;android
144648;63038;01/02/2016 19:43;134.9;50;99.26;DELIVERED;CREDIT CARD;14.36;Correios PAC;Brasília;DF;criteo / web;MobileWeb
144649;291600;01/02/2016 19:45;29.9;0;36.06;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;(direct) / (none);MobileWeb
144650;16430489;01/02/2016 19:47;104.9;0;113.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Ribeirão Preto;SP;google / organic;MobileWeb
144651;16384009;01/02/2016 19:58;369.7;0;369.7;DELIVERED;CREDIT CARD;14.27;Correios PAC;Londrina;PR;google / organic;MobileWeb
144654;8106399;01/02/2016 20:03;169.8;0;179.7;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;criteo / (not set);MobileWeb
144656;16429538;01/02/2016 20:07;239.6;0;239.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;criteo / web;MobileWeb
144657;16430490;01/02/2016 20:10;99.8;0;99.8;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144658;44488;01/02/2016 20:14;219.8;0;219.8;DELIVERED;CREDIT CARD;17.05;Correios PAC;Goiânia;GO;email / newsletter;MobileWeb
144659;16421758;01/02/2016 20:18;369.7;0;369.7;DELIVERED;CREDIT CARD;6.67;Carriers;São Bernardo do Campo;SP;google / cpc;iOS
144660;16379789;01/02/2016 20:19;274.7;0;274.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Rio de Janeiro;RJ;criteo / web;MobileWeb
144661;16430499;01/02/2016 20:27;564.4;0;564.4;DELIVERED;CREDIT CARD;14.27;Correios PAC;Londrina;PR;google / cpc;MobileWeb
144662;193898;01/02/2016 20:28;259.5;0;259.5;DELIVERED;CREDIT CARD;14.72;Correios PAC;Bagé;RS;email / abandoned-cart;MobileWeb
144663;241883;01/02/2016 20:40;109.9;0;122.84;CANCELLED;BOLETO;12.94;Correios PAC;Rio de Janeiro;RJ;beta.amaro.com / referral;MobileWeb
144664;16390641;01/02/2016 20:43;339.7;0;339.7;DELIVERED;CREDIT CARD;24.41;Correios PAC;Vilhena;RO;email / newsletter;android
144665;16370449;01/02/2016 20:55;219.8;0;219.8;DELIVERED;CREDIT CARD;14.27;Correios PAC;Cocal do Sul;SC;20510 / web;MobileWeb
144666;16425261;01/02/2016 20:58;159.9;0;173.22;CANCELLED;BOLETO;13.32;Correios PAC;Maringá;PR;google / cpc;MobileWeb
144667;272763;01/02/2016 20:58;319.8;0;319.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / cpc;android
144668;270719;01/02/2016 20:58;79.9;0;86.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;criteo / fbx;iOS
144669;16430508;01/02/2016 21:01;84.8;0;94.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
144670;86630;01/02/2016 21:02;49.9;0;49.9;CANCELLED;BOLETO;13.32;Correios PAC;Araxá;MG;email / newsletter;MobileWeb
144671;212826;01/02/2016 21:03;334.5;0;334.5;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
144672;16386010;01/02/2016 21:05;159.9;0;173.22;DELIVERED;CREDIT CARD;13.32;Correios PAC;Chapecó;SC;criteo / web;MobileWeb
144673;16430507;01/02/2016 21:05;109.9;0;119.95;DELIVERED;CREDIT CARD;10.05;Correios PAC;Amparo;SP;stealthelook.com.br / referral;android
144675;16353076;01/02/2016 21:19;139.8;0;139.8;DELIVERED;CREDIT CARD;14.36;Correios PAC;Porto Alegre;RS;email / newsletter;iOS
144676;16364346;01/02/2016 21:19;29.9;0;44.6;DELIVERED;BOLETO;14.7;Correios eSedex;Goiânia;GO;email / newsletter;MobileWeb
144677;16405916;01/02/2016 21:22;34.9;0;34.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
144678;16430518;01/02/2016 21:26;49.9;0;68.98;CANCELLED;BOLETO;19.08;Correios PAC;CRISTALINA;GO;google / cpc;MobileWeb
144679;16430439;01/02/2016 21:35;29.9;0;36.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / organic;iOS
144680;12162115;01/02/2016 21:37;264.7;0;264.7;DELIVERED;CREDIT CARD;10.77;Correios PAC;Ribeirão Preto;SP;email / newsletter;MobileWeb
144681;16430519;01/02/2016 21:39;89.9;0;96.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;zanox / deeplink;android
144682;54094;01/02/2016 21:48;209.8;0;209.8;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;20510 / fbx;MobileWeb
144683;159714;01/02/2016 21:49;39.9;0;46.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;stealthelook.com.br / referral;MobileWeb
144684;272812;01/02/2016 21:49;144.8;0;158.12;DELIVERED;BOLETO;13.32;Correios PAC;Uberaba;MG;google / cpc;iOS
144685;16430506;01/02/2016 21:51;89.8;0;95.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
144686;16383986;01/02/2016 21:52;89.9;0;89.9;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;facebook / cpc;MobileWeb
144687;16399482;01/02/2016 21:56;179.7;0;179.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;criteo / web;MobileWeb
144688;16356203;01/02/2016 21:58;89.8;0;98.38;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Ribeirão Preto;SP;email / newsletter;MobileWeb
144689;257730;01/02/2016 22:00;129.9;0;138.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Piracicaba;SP;google / organic;MobileWeb
144690;16430513;01/02/2016 22:08;99.9;0;108.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Campinas;SP;facebook.com / referral;MobileWeb
144691;16430528;01/02/2016 22:10;49.9;0;59.02;CANCELLED;BOLETO;9.12;Correios eSedex;Curitiba;PR;facebook / cpc;MobileWeb
144692;28317;01/02/2016 22:10;314.5;0;314.5;DELIVERED;CREDIT CARD;7.32;Carriers;Barueri;SP;criteo / web;MobileWeb
